,objects,scores,path
1,Bowl,0.780583381652832,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
2,Food,0.7449910044670105,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
3,Food,0.731195330619812,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
4,Food,0.7081679701805115,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
5,Bowl,0.6832266449928284,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
6,Food,0.6567144393920898,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
7,Tomato,0.6470049023628235,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
8,Food,0.6225849986076355,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
9,Tableware,0.6188679933547974,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_2.jpg
0,Food,0.7860305309295654,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_3.jpg
1,Food,0.775924801826477,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_3.jpg
2,Bowl,0.6090734601020813,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_3.jpg
3,Tableware,0.5579671263694763,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_3.jpg
4,Tableware,0.5444141030311584,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_3.jpg
5,Tableware,0.5250102877616882,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_3.jpg
0,Bowl,0.8064229488372803,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
1,Food,0.7507085204124451,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
2,Bowl,0.7478155493736267,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
3,Salad,0.7331939935684204,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
4,Food,0.727133572101593,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
5,Tableware,0.703628659248352,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
6,Tableware,0.6700289845466614,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
7,Tableware,0.6614618301391602,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
8,Food,0.6516526341438293,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
9,Tableware,0.6449524164199829,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_1.jpg
0,Food,0.8632228970527649,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_4.jpg
1,Food,0.8020004034042358,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_4.jpg
2,Bowl,0.7892455458641052,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_4.jpg
3,Tableware,0.6953856348991394,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_4.jpg
4,Tableware,0.6420636773109436,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_4.jpg
5,Tableware,0.6237282752990723,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_4.jpg
6,Tableware,0.5261203646659851,data/minimalistbaker_2144759_3057568752040855341_2324_32/images/2023-03-13_12-30-20_UTC_4.jpg
0,Clothing,0.5239012837409973,data/houseofmisu_466180_3053997089828301370_-1_12/images/2023-03-08_14-14-05_UTC.jpg
1,Person,0.5158519148826599,data/houseofmisu_466180_3053997089828301370_-1_12/images/2023-03-08_14-14-05_UTC.jpg
2,Clothing,0.5067692399024963,data/houseofmisu_466180_3053997089828301370_-1_12/images/2023-03-08_14-14-05_UTC.jpg
0,Person,0.7590093612670898,data/namratapurohit_431641_2981410796463122652_1693_23/images/2022-11-28_10-38-04_UTC.jpg
1,Clothing,0.7525675296783447,data/namratapurohit_431641_2981410796463122652_1693_23/images/2022-11-28_10-38-04_UTC.jpg
2,Top,0.7170849442481995,data/namratapurohit_431641_2981410796463122652_1693_23/images/2022-11-28_10-38-04_UTC.jpg
3,Person,0.5004229545593262,data/namratapurohit_431641_2981410796463122652_1693_23/images/2022-11-28_10-38-04_UTC.jpg
0,Top,0.7601906061172485,data/kunalgir_13965_2248497565108799663_1141_17/images/2020-02-21_05-10-19_UTC.jpg
1,Person,0.7204336524009705,data/kunalgir_13965_2248497565108799663_1141_17/images/2020-02-21_05-10-19_UTC.jpg
2,Clothing,0.6868983507156372,data/kunalgir_13965_2248497565108799663_1141_17/images/2020-02-21_05-10-19_UTC.jpg
3,Person,0.681913435459137,data/kunalgir_13965_2248497565108799663_1141_17/images/2020-02-21_05-10-19_UTC.jpg
4,Person,0.5874217748641968,data/kunalgir_13965_2248497565108799663_1141_17/images/2020-02-21_05-10-19_UTC.jpg
5,Person,0.5563871264457703,data/kunalgir_13965_2248497565108799663_1141_17/images/2020-02-21_05-10-19_UTC.jpg
6,Clothing,0.5325789451599121,data/kunalgir_13965_2248497565108799663_1141_17/images/2020-02-21_05-10-19_UTC.jpg
0,Doll,0.6707348227500916,data/tahirakashyap_466710_3054489110610626301_1564_36/images/2023-03-09_06-31-38_UTC_1.jpg
1,Dress,0.6401841044425964,data/tahirakashyap_466710_3054489110610626301_1564_36/images/2023-03-09_06-31-38_UTC_1.jpg
2,Person,0.6307361721992493,data/tahirakashyap_466710_3054489110610626301_1564_36/images/2023-03-09_06-31-38_UTC_1.jpg
3,Clothing,0.5967236161231995,data/tahirakashyap_466710_3054489110610626301_1564_36/images/2023-03-09_06-31-38_UTC_1.jpg
4,Person,0.5637882947921753,data/tahirakashyap_466710_3054489110610626301_1564_36/images/2023-03-09_06-31-38_UTC_1.jpg
5,Figurine,0.5029007792472839,data/tahirakashyap_466710_3054489110610626301_1564_36/images/2023-03-09_06-31-38_UTC_1.jpg
0,Skirt,0.8096895813941956,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_5.jpg
1,Clothing,0.5577599406242371,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_5.jpg
0,Skirt,0.769615113735199,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_4.jpg
1,Person,0.6398566365242004,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_4.jpg
2,Top,0.5516088604927063,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_4.jpg
3,Person,0.5068933367729187,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_4.jpg
0,Person,0.7324910759925842,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_3.jpg
1,Person,0.6111226081848145,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_3.jpg
2,Dress,0.5715928077697754,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_3.jpg
0,Person,0.7913962006568909,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_2.jpg
1,Person,0.6297504901885986,data/yasminkarachiwala_1062568_2730756302581364091_7091_116/images/2021-12-17_14-32-20_UTC_2.jpg
0,Person,0.8064991235733032,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
1,Person,0.7611483931541443,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
2,Person,0.7563226222991943,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
3,Person,0.7510975003242493,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
4,Person,0.725088357925415,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
5,Person,0.7227171063423157,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
6,Person,0.7081372737884521,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
7,Clothing,0.7063669562339783,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
8,Person,0.7006429433822632,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
9,Clothing,0.676979660987854,data/primevideouk_320713_3051755521412683969_333_40/images/2023-03-05_12-00-29_UTC.jpg
0,Pillow,0.7686424851417542,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_3.jpg
1,Person,0.6716604232788086,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_3.jpg
2,Throw pillow,0.652000367641449,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_3.jpg
3,Pillow,0.6334623098373413,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_3.jpg
4,Person,0.6248639225959778,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_3.jpg
0,Throw pillow,0.706598699092865,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_2.jpg
1,Pillow,0.6967079043388367,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_2.jpg
2,Person,0.6115289926528931,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_2.jpg
3,Person,0.543149471282959,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_2.jpg
0,Pillow,0.746252179145813,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_1.jpg
1,Pillow,0.7165462970733643,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_1.jpg
2,Throw pillow,0.700249433517456,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_1.jpg
3,Person,0.6833365559577942,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_1.jpg
4,Person,0.5896589756011963,data/rheakapoor_1775885_2995101340567068201_17677_74/images/2022-12-17_07-58-44_UTC_1.jpg
0,Person,0.8229640126228333,data/sophiechoudry_3311924_3021125974137391642_-1_343/images/2023-01-22_05-45-02_UTC.jpg
0,Person,0.6628219485282898,data/anshukayoga_403394_3049578329752564192_3175_24/images/2023-03-02_11-54-47_UTC_2.jpg
1,Person,0.5204837918281555,data/anshukayoga_403394_3049578329752564192_3175_24/images/2023-03-02_11-54-47_UTC_2.jpg
2,Clothing,0.5026601552963257,data/anshukayoga_403394_3049578329752564192_3175_24/images/2023-03-02_11-54-47_UTC_2.jpg
0,Person,0.7891553640365601,data/anshukayoga_403394_3049578329752564192_3175_24/images/2023-03-02_11-54-47_UTC_1.jpg
1,Person,0.6352459788322449,data/anshukayoga_403394_3049578329752564192_3175_24/images/2023-03-02_11-54-47_UTC_1.jpg
2,Clothing,0.5721657872200012,data/anshukayoga_403394_3049578329752564192_3175_24/images/2023-03-02_11-54-47_UTC_1.jpg
3,Furniture,0.5156083703041077,data/anshukayoga_403394_3049578329752564192_3175_24/images/2023-03-02_11-54-47_UTC_1.jpg
0,Clothing,0.7579127550125122,data/tahirakashyap_466710_3006597041882346546_232685_298/images/2023-01-02_04-38-39_UTC_1.jpg
1,Clothing,0.7307841777801514,data/tahirakashyap_466710_3006597041882346546_232685_298/images/2023-01-02_04-38-39_UTC_1.jpg
2,Person,0.5966478586196899,data/tahirakashyap_466710_3006597041882346546_232685_298/images/2023-01-02_04-38-39_UTC_1.jpg
0,Clothing,0.5076754689216614,data/tahirakashyap_466710_3006597041882346546_232685_298/images/2023-01-02_04-38-39_UTC_2.jpg
0,Person,0.8759908080101013,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
1,Person,0.8613022565841675,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
2,Sun hat,0.7398576140403748,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
3,Glasses,0.7250149250030518,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
4,Sunglasses,0.70315021276474,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
5,Glasses,0.7024846076965332,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
6,Person,0.6814342737197876,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
7,Straw hat,0.6739104986190796,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
8,Clothing,0.6426591873168945,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
9,Top,0.6316777467727661,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_5.jpg
0,Top,0.6870805621147156,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_4.jpg
1,Clothing,0.6527079343795776,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_4.jpg
2,Clothing,0.6136690974235535,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_4.jpg
3,Person,0.5963032245635986,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_4.jpg
4,Top,0.5526255965232849,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_4.jpg
0,Sunglasses,0.7639597058296204,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
1,Sunglasses,0.7493449449539185,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
2,Glasses,0.6828978657722473,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
3,Top,0.6796020269393921,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
4,Person,0.6430750489234924,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
5,Person,0.6340751647949219,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
6,Top,0.6270372867584229,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
7,Person,0.6152782440185547,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
8,Clothing,0.5530645251274109,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
9,Glasses,0.5222415924072266,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_6.jpg
0,Person,0.7190647125244141,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
1,Sun hat,0.698205828666687,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
2,Person,0.6749842166900635,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
3,Clothing,0.6517512798309326,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
4,Person,0.6288419365882874,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
5,Person,0.6276545524597168,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
6,Clothing,0.6131715178489685,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
7,Clothing,0.603458821773529,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
8,Clothing,0.575971245765686,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
9,Hat,0.5637787580490112,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_7.jpg
0,Person,0.7893499732017517,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
1,Sun hat,0.7404804229736328,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
2,Person,0.7293408513069153,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
3,Clothing,0.7255906462669373,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
4,Clothing,0.6939952969551086,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
5,Clothing,0.6871727705001831,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
6,Top,0.6802107691764832,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
7,Person,0.6769528985023499,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
8,Person,0.651962161064148,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
9,Person,0.6386259198188782,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_3.jpg
0,Sunglasses,0.8159194588661194,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
1,Person,0.7835453152656555,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
2,Glasses,0.6692500114440918,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
3,Clothing,0.6535519957542419,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
4,Hat,0.637287437915802,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
5,Person,0.6369986534118652,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
6,Person,0.6356584429740906,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
7,Hat,0.6183841824531555,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
8,Top,0.6114246249198914,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
9,Clothing,0.6097361445426941,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_2.jpg
0,Person,0.6513404250144958,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_1.jpg
1,Clothing,0.6308446526527405,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_1.jpg
2,Top,0.5447354316711426,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_1.jpg
0,Top,0.76952064037323,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
1,Person,0.7174493670463562,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
2,Hat,0.7051593661308289,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
3,Sun hat,0.6930975317955017,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
4,Top,0.6929891705513,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
5,Person,0.6799178123474121,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
6,Clothing,0.6584659814834595,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
7,Person,0.6424069404602051,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
8,Hat,0.6207075715065002,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
9,Clothing,0.5902202725410461,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_10.jpg
0,Person,0.7403728365898132,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_9.jpg
1,Person,0.7261887788772583,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_9.jpg
2,Person,0.6902667284011841,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_9.jpg
3,Clothing,0.5308242440223694,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_9.jpg
4,Clothing,0.5276134014129639,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_9.jpg
0,Top,0.7614700198173523,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_8.jpg
1,Clothing,0.666870653629303,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_8.jpg
2,Person,0.639700174331665,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_8.jpg
3,Person,0.6084204912185669,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_8.jpg
4,Clothing,0.5276082754135132,data/mandirabedi_2034192_2885926070456994191_16618_128/images/2022-07-19_16-46-58_UTC_8.jpg
0,Car,0.9370167255401611,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_2.jpg
1,Wheel,0.554311990737915,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_2.jpg
2,Tire,0.5026832818984985,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_2.jpg
0,Car,0.9718756675720215,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_3.jpg
0,Car,0.9291741251945496,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_1.jpg
1,Clothing,0.5668195486068726,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_1.jpg
2,Person,0.5619609355926514,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_1.jpg
3,Person,0.5565072298049927,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_1.jpg
4,Person,0.5417158603668213,data/thethrottlehouse_141577_3053962629668837342_7946_86/images/2023-03-08_13-05-37_UTC_1.jpg
0,Person,0.8043758273124695,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
1,Person,0.7775792479515076,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
2,Pants,0.7528939843177795,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
3,Person,0.7388014197349548,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
4,Person,0.7368757724761963,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
5,Pants,0.7219069004058838,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
6,Coat,0.7088837027549744,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
7,Person,0.7026570439338684,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
8,Coat,0.6952173709869385,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
9,Person,0.6882683634757996,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_2.jpg
0,Pants,0.7862726449966431,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_1.jpg
1,Person,0.7574350833892822,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_1.jpg
2,Person,0.6967145204544067,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_1.jpg
3,Person,0.6327008605003357,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_1.jpg
4,Coat,0.6249250173568726,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_1.jpg
5,Person,0.6063039898872375,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_1.jpg
6,Outerwear,0.5398791432380676,data/vehiclevirgins_490382_2823071679896968789_8429_63/images/2022-04-23_23-26-31_UTC_1.jpg
0,Car,0.904549777507782,data/supercarblondie_12059261_2962105622432628821_85572_282/images/2022-11-01_19-22-08_UTC.jpg
1,Person,0.754104733467102,data/supercarblondie_12059261_2962105622432628821_85572_282/images/2022-11-01_19-22-08_UTC.jpg
2,Clothing,0.7298527359962463,data/supercarblondie_12059261_2962105622432628821_85572_282/images/2022-11-01_19-22-08_UTC.jpg
0,Clothing,0.6283977627754211,data/shreyajain26_451117_2750359912587298230_8856_330/images/2022-01-13_15-41-12_UTC_2.jpg
0,Person,0.7775987386703491,data/shreyajain26_451117_2750359912587298230_8856_330/images/2022-01-13_15-41-12_UTC_1.jpg
1,Dress,0.6659083962440491,data/shreyajain26_451117_2750359912587298230_8856_330/images/2022-01-13_15-41-12_UTC_1.jpg
2,Clothing,0.6249622702598572,data/shreyajain26_451117_2750359912587298230_8856_330/images/2022-01-13_15-41-12_UTC_1.jpg
0,Person,0.7692685127258301,data/yuvisofficial_16983052_2947941171760323501_219664_524/images/2022-10-13_06-19-54_UTC_2.jpg
1,Car,0.760543942451477,data/yuvisofficial_16983052_2947941171760323501_219664_524/images/2022-10-13_06-19-54_UTC_2.jpg
