iter	CrossEntropy
2924	0.1748343483
2925	0.1748334154
2926	0.1748322429
2927	0.1746113253
2928	0.1745526423
2929	0.1745525615
2930	0.1745520207
2931	0.1745459039
2932	0.1743619884
2933	0.1742913264
2934	0.1742794558
2935	0.1740910247
2936	0.1740910238
2937	0.174086239
2938	0.174036693
2939	0.1740273871
2940	0.1739851341
2941	0.1739731855
2942	0.1739555918
2943	0.1739527584
2944	0.1739512081
2945	0.1735450439
2946	0.1735450624
2947	0.1735444711
2948	0.1735247535
2949	0.1734822424
2950	0.1734809033
2951	0.1734776451
2952	0.1734747657
2953	0.1734744988
2954	0.1734745157
2955	0.1734731821
2956	0.1734697044
2957	0.1734029071
2958	0.1734028464
2959	0.1733923967
2960	0.1731497475
2961	0.1730965654
2962	0.173096544
2963	0.1730965252
2964	0.1730944634
2965	0.1730944376
2966	0.17309445
2967	0.1730944643
2968	0.1730944711
2969	0.1730896937
2970	0.1729059777
2971	0.1729059907
2972	0.1729059765
2973	0.1729059404
2974	0.1729059482
2975	0.1729059475
2976	0.1729059885
2977	0.1729039202
2978	0.1728940082
2979	0.1728672131
2980	0.1725195235
2981	0.1725098393
2982	0.1724206863
2983	0.172420638
2984	0.1723870849
2985	0.1723870607
2986	0.1723870269
2987	0.1721978441
2988	0.1721896663
2989	0.1721896145
2990	0.172189602
2991	0.1721787161
2992	0.1721786826
2993	0.1721787519
2994	0.1721448744
2995	0.1721377873
2996	0.1721355621
2997	0.1718990381
2998	0.1718122193
2999	0.1718113552
3000	0.1718103537
3001	0.1717825062
3002	0.1716856087
3003	0.1716588162
3004	0.171645612
3005	0.1716455926
3006	0.1716445225
3007	0.1716445387
3008	0.1710729405
3009	0.1710717422
3010	0.1710286714
3011	0.1710286249
3012	0.1710001723
3013	0.171000171
3014	0.1709750147
3015	0.1709750345
3016	0.1709749785
3017	0.1709749707
3018	0.1709749758
3019	0.1708544997
3020	0.1708545129
3021	0.1708501635
3022	0.1708413835
3023	0.1708314256
3024	0.1708314339
3025	0.1701766446
3026	0.1701766398
3027	0.170174356
3028	0.1701715086
3029	0.1701703725
3030	0.1701673187
3031	0.1700274215
3032	0.1699548661
3033	0.1697386692
3034	0.1697386185
3035	0.1697379959
3036	0.169720785
3037	0.169720768
3038	0.1697207575
3039	0.1696946538
3040	0.1696946149
3041	0.1696772632
3042	0.169673145
3043	0.1696732127
3044	0.1696493078
3045	0.1696472105
3046	0.1693392263
3047	0.1693371136
3048	0.1693370973
3049	0.1689426047
3050	0.1689126554
3051	0.1685872852
3052	0.1685866295
3053	0.1685782184
3054	0.1685781374
3055	0.1685781312
3056	0.1685769327
3057	0.1685769288
3058	0.1685769442
3059	0.1685769639
3060	0.1685768979
3061	0.1685769075
3062	0.1685769218
3063	0.1683391449
3064	0.1683389919
3065	0.1683355925
3066	0.168335563
3067	0.1683346074
3068	0.168330006
3069	0.1683300025
3070	0.1683042172
3071	0.1682854875
3072	0.1682781563
3073	0.1682674797
3074	0.1681832535
3075	0.1681831405
3076	0.1681818548
3077	0.168181876
3078	0.1681818315
3079	0.1681817817
3080	0.1681547577
3081	0.1681419322
3082	0.1681419719
3083	0.1681342175
3084	0.1681341909
3085	0.1679064899
3086	0.1678972471
3087	0.1677716165
3088	0.1677350295
3089	0.1677255599
3090	0.1674851003
3091	0.1674850923
3092	0.1674834564
3093	0.1674834546
3094	0.1674312467
3095	0.1672694024
3096	0.1672693859
3097	0.1672057284
3098	0.167199857
3099	0.1671786788
3100	0.1671732388
3101	0.1671267548
3102	0.1667874246
3103	0.1667873717
3104	0.1667873474
3105	0.1667620076
3106	0.1667603317
3107	0.1667551911
3108	0.1660716745
3109	0.1660717012
3110	0.1660126523
3111	0.1660061394
3112	0.166006136
3113	0.1659356389
3114	0.1659356355
3115	0.1659356813
3116	0.1658975856
3117	0.1658975751
3118	0.1658970898
3119	0.1658761326
3120	0.1658761511
3121	0.1658761149
3122	0.1658752021
3123	0.1657039895
3124	0.1656730355
3125	0.1656691599
3126	0.1656691471
3127	0.1656576832
3128	0.1656577312
3129	0.1656270572
3130	0.1656271052
3131	0.1656180662
3132	0.1656180763
3133	0.1656157231
3134	0.1655896542
3135	0.1655895716
3136	0.1655895782
3137	0.165589573
3138	0.1655748851
3139	0.1655748168
3140	0.1655748331
3141	0.1655735274
3142	0.165573474
3143	0.1655734983
3144	0.1655102476
3145	0.1654995607
3146	0.1654960075
3147	0.1654960325
3148	0.1654390272
3149	0.1654326555
3150	0.1654092878
3151	0.1654093013
3152	0.165409315
3153	0.1653955151
3154	0.1652397899
3155	0.1652397777
3156	0.1651891239
3157	0.1651891173
3158	0.1651878896
3159	0.1651878957
3160	0.1651783658
3161	0.1651784056
3162	0.165105366
3163	0.1651047716
3164	0.1650994043
3165	0.1650705607
3166	0.1650704884
3167	0.1650695782
3168	0.1650695223
3169	0.1650669357
3170	0.1650585059
3171	0.1650573973
3172	0.1650573048
3173	0.1650573644
3174	0.1650573525
3175	0.1650555828
3176	0.1650556082
3177	0.1650134544
3178	0.1649976007
3179	0.1649916366
3180	0.1648792517
3181	0.1648684195
3182	0.1648678644
3183	0.164856634
3184	0.1648566207
3185	0.1646716139
3186	0.1646716147
3187	0.1646716629
3188	0.1645676265
3189	0.1642217819
3190	0.1642181961
3191	0.1642181803
3192	0.1642181795
3193	0.1642182034
3194	0.1642171908
3195	0.1642171994
3196	0.1641843165
3197	0.1641676275
3198	0.1641452166
3199	0.1641451968
3200	0.164069307
3201	0.1639786893
3202	0.1634473709
3203	0.1631864629
3204	0.1631864395
3205	0.1631841469
3206	0.1631402816
3207	0.1630501879
3208	0.1630248427
3209	0.1630248397
3210	0.163024867
3211	0.1630248862
3212	0.1630239349
3213	0.1630212813
3214	0.163019853
3215	0.1630139151
3216	0.1630139002
3217	0.1630041855
3218	0.1621294469
3219	0.1614594393
3220	0.1614594754
3221	0.1614594683
3222	0.1614495919
3223	0.1614490681
3224	0.1614490654
3225	0.1614304963
3226	0.1614303738
3227	0.1614303862
3228	0.1610077221
3229	0.1610017002
3230	0.1609802746
3231	0.1606874407
3232	0.1606874131
3233	0.1606873991
3234	0.1606874058
3235	0.160584697
3236	0.1601963677
3237	0.1601865732
3238	0.160186581
3239	0.1601865768
3240	0.160186583
3241	0.1594873739
3242	0.1594627063
3243	0.1594354265
3244	0.1590126062
3245	0.1590126944
3246	0.1590126364
3247	0.1590114234
3248	0.1590105142
3249	0.1590105299
3250	0.1590104941
3251	0.1590014253
3252	0.1590013461
3253	0.1590006714
3254	0.1589770312
3255	0.158969195
3256	0.1589110523
3257	0.158911061
3258	0.1589043194
3259	0.1589043518
3260	0.1589043116
3261	0.1589024474
3262	0.1588338267
3263	0.1588338828
3264	0.1588294832
3265	0.1588294997
3266	0.1588294682
3267	0.1588294814
3268	0.1587948148
3269	0.1587669051
3270	0.1581405976
3271	0.1577949647
3272	0.1575425676
3273	0.1575425568
3274	0.1575425742
3275	0.1575413838
3276	0.157541386
3277	0.1575362529
3278	0.1573078933
3279	0.1573078717
3280	0.1573078698
3281	0.1573077553
3282	0.1572072241
3283	0.157161757
3284	0.1571617631
3285	0.1571584502
3286	0.1571464551
3287	0.1571464565
3288	0.1571464565
3289	0.1571159462
3290	0.1571159006
3291	0.15698793
3292	0.1569666902
3293	0.1568929718
3294	0.1567893703
3295	0.1567893655
3296	0.1567856432
3297	0.156785114
3298	0.1565804515
3299	0.1565775384
3300	0.1564961581
3301	0.1564958234
3302	0.1564957993
3303	0.1564947132
3304	0.156494623
3305	0.1564287358
3306	0.1564269465
3307	0.1564118589
3308	0.156402157
3309	0.1562892185
3310	0.1562750428
3311	0.1562718933
3312	0.1562245778
3313	0.1562222704
3314	0.1559026573
3315	0.155902496
3316	0.1558969559
3317	0.1558475058
3318	0.1558468202
3319	0.1558397176
3320	0.1557409688
3321	0.1557100358
3322	0.1557100352
3323	0.1557100651
3324	0.1556697947
3325	0.1554430695
3326	0.1554430772
3327	0.1554430755
3328	0.1554431025
3329	0.155414849
3330	0.155042003
3331	0.1550410691
3332	0.1549912251
3333	0.1548638558
3334	0.1548637898
3335	0.154838765
3336	0.1548366345
3337	0.1548331137
3338	0.1545319092
3339	0.1544407378
3340	0.1544407674
3341	0.1544390125
3342	0.1544190288
3343	0.1543505433
3344	0.1543481883
3345	0.1543482303
3346	0.1542898175
3347	0.1542898225
3348	0.1542885679
3349	0.1542853662
3350	0.154284424
3351	0.1542809734
3352	0.1542809697
3353	0.1542800584
3354	0.1542801133
3355	0.1542750996
3356	0.1542703282
3357	0.1542703219
3358	0.1542005251
3359	0.1541886418
3360	0.1538833108
3361	0.1538344055
3362	0.1538343782
3363	0.1538343213
3364	0.1538333839
3365	0.1538334123
3366	0.1538334016
3367	0.1537848127
3368	0.1537631338
3369	0.1537462579
3370	0.1537462579
3371	0.1537449065
3372	0.1537368374
3373	0.1537368431
3374	0.1537368265
3375	0.1537358555
3376	0.1537358509
3377	0.1537312462
3378	0.1537289942
3379	0.1537274641
3380	0.1537135913
3381	0.153713586
3382	0.1537134868
3383	0.1537135548
3384	0.1537135946
3385	0.1537135526
3386	0.1537128481
3387	0.1535659054
3388	0.1530167805
3389	0.1530167751
3390	0.1530167688
3391	0.153006277
3392	0.1529348218
3393	0.1529348063
3394	0.1529347833
3395	0.1529340346
3396	0.1529340044
3397	0.1527476815
3398	0.1527228555
3399	0.15272283
3400	0.1527228068
3401	0.1527070805
3402	0.1526507876
3403	0.1526483629
3404	0.1526483645
3405	0.1526461806
3406	0.1526461798
3407	0.1526394577
3408	0.1526394763
3409	0.1522948197
3410	0.1522948044
3411	0.1522868174
3412	0.1522868404
3413	0.1522844707
3414	0.1521841992
3415	0.1521763117
3416	0.1521730662
3417	0.1517302035
3418	0.151730068
3419	0.1517129356
3420	0.1516668414
3421	0.1516668724
3422	0.1514841953
3423	0.1514841954
3424	0.1514841822
3425	0.1514725624
3426	0.1506774099
3427	0.1506570706
3428	0.1506500105
3429	0.150642861
3430	0.1506221754
3431	0.1506207162
3432	0.1506117144
3433	0.1506116787
3434	0.1506116654
3435	0.1506107926
3436	0.1506107961
3437	0.1506106509
3438	0.1506106784
3439	0.1505501919
3440	0.1505491268
3441	0.1505423744
3442	0.1505424398
3443	0.1502394276
3444	0.1502376419
3445	0.1502021432
3446	0.1502021166
3447	0.1501991995
3448	0.1501991376
3449	0.1501991432
3450	0.1501991021
3451	0.1499305256
3452	0.149906632
3453	0.1499064236
3454	0.1499063193
3455	0.1499019681
3456	0.1498712666
3457	0.1498712481
3458	0.1498712036
3459	0.1498555789
3460	0.1497312785
3461	0.1497152005
3462	0.1497152066
3463	0.14971309
3464	0.1497042394
3465	0.1497043088
3466	0.1496312042
3467	0.1496298806
3468	0.1496298329
3469	0.149566433
3470	0.149554656
3471	0.1492045993
3472	0.1491452447
3473	0.1491282745
3474	0.1491271178
3475	0.1491271379
3476	0.1491271245
3477	0.1491271303
3478	0.1491242654
3479	0.1491232379
3480	0.1491171235
3481	0.1491171131
3482	0.149114509
3483	0.1491145024
3484	0.1491134714
3485	0.1491119041
3486	0.1491118007
3487	0.1491113517
3488	0.1490757629
3489	0.14905957
3490	0.1490539631
3491	0.1490539647
3492	0.1490521954
3493	0.1490090863
3494	0.1488361986
3495	0.1488362514
3496	0.1488277344
3497	0.1487724551
3498	0.1487724314
3499	0.1487463294
3500	0.1487463244
3501	0.1486110344
3502	0.1484892997
3503	0.1484757903
3504	0.1484757902
3505	0.148439347
3506	0.1484382514
3507	0.1484197455
3508	0.1479915984
3509	0.1479916188
3510	0.1479719693
3511	0.1479717992
3512	0.1479693648
3513	0.1479693708
3514	0.1479693763
3515	0.1479683129
3516	0.1479682173
3517	0.1475287556
3518	0.1475256733
3519	0.1475227357
3520	0.1475227277
3521	0.147522737
3522	0.1475227225
3523	0.1475004873
3524	0.1474996107
3525	0.1474832577
3526	0.1474820132
3527	0.1474760184
3528	0.147476034
3529	0.1474203501
3530	0.1472456116
3531	0.1472029384
3532	0.1472029514
3533	0.1471877396
3534	0.1471877473
3535	0.1471147599
3536	0.1471148042
3537	0.1471147287
3538	0.1471105581
3539	0.1470923174
3540	0.1470908837
3541	0.1470870712
3542	0.1470870572
3543	0.1470871038
3544	0.1470312634
3545	0.1467826703
3546	0.1467827155
3547	0.1467813508
3548	0.1467813498
3549	0.146488579
3550	0.146487058
3551	0.1464816418
3552	0.1463865467
3553	0.1463462728
3554	0.146346314
3555	0.1463125347
3556	0.1463124968
3557	0.1461405642
3558	0.1461405663
3559	0.1461398541
3560	0.1460737969
3561	0.1460351001
3562	0.145978355
3563	0.1459783768
3564	0.1459784534
3565	0.1459783579
3566	0.1459769953
3567	0.1459769848
3568	0.1459770104
3569	0.1459753063
3570	0.1457270089
3571	0.1456587556
3572	0.1456390363
3573	0.1455773997
3574	0.145131587
3575	0.1451303366
3576	0.1450921276
3577	0.145091888
3578	0.1450918874
3579	0.1450802877
3580	0.144977176
3581	0.1449486926
3582	0.1449322588
3583	0.1449308791
3584	0.1449228335
3585	0.1449152457
3586	0.1449151963
3587	0.1449152571
3588	0.1449136495
3589	0.1449136465
3590	0.1449023514
3591	0.1447157313
3592	0.1447156801
3593	0.1447156965
3594	0.1447044016
3595	0.1447026331
3596	0.1447026465
3597	0.1446792478
3598	0.1442981776
3599	0.1442802928
3600	0.1442802717
3601	0.1442802781
3602	0.1442802379
3603	0.1442803472
3604	0.1442577842
3605	0.1442357661
3606	0.144183961
3607	0.1441840206
3608	0.144154663
3609	0.1438465682
3610	0.1438420312
3611	0.1438357144
3612	0.1438353646
3613	0.1438320601
3614	0.1438269784
3615	0.1438225961
3616	0.143797411
3617	0.1437974565
3618	0.1437974542
3619	0.1435642937
3620	0.1435563841
3621	0.1435177508
3622	0.1433358036
3623	0.1433358542
3624	0.1433357962
3625	0.1433329612
3626	0.1433315285
3627	0.1433279343
3628	0.1432976401
3629	0.1432583682
3630	0.143230459
3631	0.1432076733
3632	0.1431058923
3633	0.1431058932
3634	0.143105898
3635	0.1431058232
3636	0.1431058294
3637	0.1430662736
3638	0.1429474884
3639	0.1429207415
3640	0.1427496884
3641	0.142749609
3642	0.1427430589
3643	0.1425780386
3644	0.142514416
3645	0.1422911239
3646	0.1422733451
3647	0.142251997
3648	0.1422431133
3649	0.1422430913
3650	0.1422431192
3651	0.1422431194
3652	0.1422268847
3653	0.1422036153
3654	0.142199989
3655	0.1421999873
3656	0.1421794541
3657	0.1421556415
3658	0.1421556071
3659	0.142155612
3660	0.1421544571
3661	0.1420527974
3662	0.1420409657
3663	0.1416550744
3664	0.1416391502
3665	0.1416198404
3666	0.1416168505
3667	0.1416032119
3668	0.1416032261
3669	0.1409975543
3670	0.1409900944
3671	0.1409827389
3672	0.14098273
3673	0.1409788448
3674	0.1405487341
3675	0.1405487027
3676	0.140548696
3677	0.1405486933
3678	0.1405487331
3679	0.1402967207
3680	0.1402967079
3681	0.1402967375
3682	0.1402869344
3683	0.1402869486
3684	0.1402868242
3685	0.1401084784
3686	0.1401084311
3687	0.1400355681
3688	0.140028672
3689	0.1399939387
3690	0.1399879275
3691	0.1399878914
3692	0.1399878789
3693	0.1399869636
3694	0.1399869778
3695	0.1399536787
3696	0.1399523604
3697	0.1398773106
3698	0.1398744766
3699	0.1395889927
3700	0.1395889557
3701	0.1395701407
3702	0.1395692117
3703	0.1395691914
3704	0.1395011768
3705	0.1394634736
3706	0.1393602692
3707	0.1393476617
3708	0.1393462345
3709	0.1393377765
3710	0.1393370099
3711	0.139331497
3712	0.1393268907
3713	0.1393191618
3714	0.1393191422
3715	0.1392730741
3716	0.1391405341
3717	0.1386508357
3718	0.1386508461
3719	0.1386508384
3720	0.1385965215
3721	0.1385965214
3722	0.1385965207
3723	0.1385965211
3724	0.1385965202
3725	0.1385956091
3726	0.138595609
3727	0.1385918094
3728	0.1385507504
3729	0.1384928976
3730	0.1381135709
3731	0.1377924913
3732	0.1377924649
3733	0.1377808379
3734	0.1376175662
3735	0.1375606385
3736	0.1375444063
3737	0.1375282555
3738	0.1375281286
3739	0.1375193412
3740	0.1375023146
3741	0.1375023002
3742	0.137501727
3743	0.1374920485
3744	0.1373963534
3745	0.1373955497
3746	0.1373830445
3747	0.1372789171
3748	0.1372756588
3749	0.137275685
3750	0.1372756368
3751	0.136936158
3752	0.1369258936
3753	0.1369026018
3754	0.136836138
3755	0.1368361342
3756	0.1368360258
3757	0.1368360292
3758	0.1368360465
3759	0.1368354088
3760	0.1363610318
3761	0.1363610468
3762	0.1363609951
3763	0.1363264192
3764	0.1363263216
3765	0.1363263222
3766	0.1363263121
3767	0.1363263159
3768	0.1363211956
3769	0.1363211937
3770	0.1363211883
3771	0.136163955
3772	0.1361425182
3773	0.1361425074
3774	0.1360502016
3775	0.1360231527
3776	0.1360231316
3777	0.1360199938
3778	0.1360199895
3779	0.1360199913
3780	0.1360191078
3781	0.1359093504
3782	0.1359094028
3783	0.1359009727
3784	0.1359009639
3785	0.1358965111
3786	0.1358965026
3787	0.1358949992
3788	0.1358922143
3789	0.1358619729
3790	0.1358509533
3791	0.1358377816
3792	0.1358358607
3793	0.1357473292
3794	0.1357461713
3795	0.1357321363
3796	0.1357298866
3797	0.1357288677
3798	0.1357268683
3799	0.1357268667
3800	0.1357268889
3801	0.1353391846
3802	0.1353372659
3803	0.1353372657
3804	0.1353372432
3805	0.1353372379
3806	0.135335367
3807	0.1352359437
3808	0.1350655266
3809	0.1350645718
3810	0.1350645447
3811	0.1350645127
3812	0.1350645779
3813	0.1350410538
3814	0.1350410259
3815	0.1350320981
3816	0.1350321431
3817	0.1349963955
3818	0.1349937647
3819	0.1349937402
3820	0.1343949457
3821	0.1343949786
3822	0.1343899279
3823	0.1339305616
3824	0.1339290723
3825	0.1339290885
3826	0.1339274018
3827	0.1339274157
3828	0.1339274473
3829	0.1339274356
3830	0.1339195068
3831	0.1339195476
3832	0.1338990937
3833	0.1335520077
3834	0.1335520115
3835	0.1335519748
3836	0.1331501145
3837	0.1331501047
3838	0.1331500873
3839	0.1331501015
3840	0.1330688752
3841	0.133065397
3842	0.1329163354
3843	0.1329078002
3844	0.132907836
3845	0.1329078146
3846	0.1329029572
3847	0.1327218292
3848	0.1327157599
3849	0.1327157694
3850	0.13270908
3851	0.1327008441
3852	0.1326989513
3853	0.132682522
3854	0.1326824995
3855	0.1326209137
3856	0.1326209385
3857	0.1326031144
3858	0.1326031101
3859	0.1325335253
3860	0.1322018264
3861	0.1322018205
3862	0.1322017376
3863	0.1322004618
3864	0.1321975218
3865	0.1321975016
3866	0.1321964714
3867	0.1321950049
3868	0.1321946286
3869	0.1321831509
3870	0.1321831214
3871	0.1321829902
3872	0.1317896481
3873	0.1317896613
3874	0.131787266
3875	0.1317872719
3876	0.131787194
3877	0.1317872423
3878	0.1317753494
3879	0.1317743061
3880	0.1317742511
3881	0.1317715998
3882	0.1317715622
3883	0.1317672286
3884	0.1316286489
3885	0.1316286634
3886	0.1316286429
3887	0.1316286483
3888	0.1316115625
3889	0.1316015069
3890	0.1315749803
3891	0.1314344679
3892	0.1314344576
3893	0.1314344537
3894	0.1314320202
3895	0.131430096
3896	0.131275677
3897	0.1309468581
3898	0.1309468109
3899	0.1309411934
3900	0.1309411938
3901	0.1309020232
3902	0.1308464711
3903	0.130843983
3904	0.1308429681
3905	0.1308289171
3906	0.1308288794
3907	0.1308289022
3908	0.1307931499
3909	0.1307815977
3910	0.1307517512
3911	0.1307459809
3912	0.1307459792
3913	0.1307293014
3914	0.1307092496
3915	0.130703384
3916	0.1307033654
3917	0.1306977099
3918	0.1306977016
3919	0.1304224526
3920	0.1304224178
3921	0.1304224611
3922	0.130413337
3923	0.1304133827
3924	0.1304133727
3925	0.1303737347
3926	0.1303697874
3927	0.1303698205
3928	0.1303268361
3929	0.130245193
3930	0.1302421588
3931	0.1302410518
3932	0.1302410361
3933	0.1302410243
3934	0.130236216
3935	0.1302362216
3936	0.1302134918
3937	0.1302134301
3938	0.1302124208
3939	0.130212414
3940	0.1300944945
3941	0.1300893842
3942	0.1300887892
3943	0.1300888222
3944	0.1300868008
3945	0.1300868161
3946	0.1300533035
3947	0.1300524957
3948	0.1300524961
3949	0.1300524975
3950	0.1300524948
3951	0.1300524964
3952	0.1300233792
3953	0.1300233756
3954	0.1300234142
3955	0.1300131242
3956	0.1297932017
3957	0.1297925461
3958	0.1297918599
3959	0.1297918826
3960	0.1297908456
3961	0.1297854324
3962	0.1297839582
3963	0.1297698832
3964	0.1297654313
3965	0.1297653947
3966	0.1297364634
3967	0.1297188306
3968	0.1297180424
3969	0.1297180538
3970	0.1297180504
3971	0.1296744994
3972	0.1296744777
3973	0.1296745085
3974	0.1296744882
3975	0.1296730948
3976	0.129670576
3977	0.1296674422
3978	0.1296671923
3979	0.1296672107
3980	0.1296672038
3981	0.1296664475
3982	0.1295814811
3983	0.1295243854
3984	0.1295230107
3985	0.1294233764
3986	0.1294233757
3987	0.1294233741
3988	0.1294215409
3989	0.1294214661
3990	0.1294214707
3991	0.1294214665
3992	0.1293925801
3993	0.1293925695
3994	0.1293791105
3995	0.1293791221
3996	0.129306457
3997	0.1292539892
3998	0.1292539465
3999	0.1291825773
4000	0.1291664896
4001	0.1291505159
4002	0.1291503564
4003	0.1291488882
4004	0.1291488924
4005	0.1291488327
4006	0.1291487938
4007	0.1291472874
4008	0.129144668
4009	0.1291446574
4010	0.1290926592
4011	0.1290926722
4012	0.1290916556
4013	0.1290916466
4014	0.1290910148
4015	0.1290856496
4016	0.1290441209
4017	0.1290426498
4018	0.1290425912
4019	0.1290425403
4020	0.1290394702
4021	0.1290389537
4022	0.1290390203
4023	0.1290389984
4024	0.129039006
4025	0.1290383609
4026	0.1288203551
4027	0.1288203409
4028	0.1288203379
4029	0.1288204302
4030	0.1288142837
4031	0.1288134722
4032	0.1288134046
4033	0.1288120373
4034	0.1288120202
4035	0.1288101784
4036	0.1288052826
4037	0.1287984034
4038	0.1287983793
4039	0.1287171771
4040	0.128715608
4041	0.1287143899
4042	0.1286359779
4043	0.1285366778
4044	0.1285366981
4045	0.1285366635
4046	0.128536653
4047	0.128536646
4048	0.1285334874
4049	0.1285154531
4050	0.128515457
4051	0.1285154955
4052	0.1285131976
4053	0.1285111349
4054	0.1285087131
4055	0.1285070794
4056	0.1283664064
4057	0.1283663778
4058	0.1283623597
4059	0.1282226691
4060	0.1282176335
4061	0.1282176862
4062	0.1282176786
4063	0.1282108003
4064	0.128172327
4065	0.1281681241
4066	0.1278586338
4067	0.1277763832
4068	0.1277728425
4069	0.1277707551
4070	0.1277708197
4071	0.1277707728
4072	0.1274317977
4073	0.1273136087
4074	0.1272896582
4075	0.1272896707
4076	0.1272678869
4077	0.1272562663
4078	0.1271499443
4079	0.1271486005
4080	0.1271486376
4081	0.1271366849
4082	0.1271367052
4083	0.1270674942
4084	0.1268434003
4085	0.1268388682
4086	0.1268388276
4087	0.1268378068
4088	0.1268377608
4089	0.1268373289
4090	0.1267225143
4091	0.1267052539
4092	0.1267013489
4093	0.1266652424
4094	0.1266652309
4095	0.1266634412
4096	0.1266634359
4097	0.1266611755
4098	0.1266474597
4099	0.1262485386
4100	0.1262332292
4101	0.1262140161
4102	0.1262139669
4103	0.1262139042
4104	0.1262138894
4105	0.1261264263
4106	0.1261103216
4107	0.1261103158
4108	0.1260620487
4109	0.1260620761
4110	0.1260620459
4111	0.1260570223
4112	0.1260562894
4113	0.1260533099
4114	0.1260533116
4115	0.1258640065
4116	0.125864053
4117	0.1258439956
4118	0.1258440704
4119	0.1256258251
4120	0.1256173102
4121	0.1256173037
4122	0.1256173019
4123	0.1256172927
4124	0.125609139
4125	0.1255930353
4126	0.1255931233
4127	0.1255931015
4128	0.1255931423
4129	0.1255205324
4130	0.1255204808
4131	0.1255205016
4132	0.1252238125
4133	0.1251424695
4134	0.1251417247
4135	0.1251379267
4136	0.125133642
4137	0.1251337119
4138	0.1251337207
4139	0.1251252792
4140	0.1251236086
4141	0.1246423165
4142	0.1246423231
4143	0.124639928
4144	0.1246385203
4145	0.1246384972
4146	0.1245661534
4147	0.1245661131
4148	0.1241851702
4149	0.1241851989
4150	0.1241851461
4151	0.1241811266
4152	0.1241739747
4153	0.1241656243
4154	0.124165559
4155	0.1240610407
4156	0.1240565366
4157	0.1240565064
4158	0.1238659981
4159	0.1238544238
4160	0.1238495156
4161	0.1238494928
4162	0.1238069424
4163	0.1238058329
4164	0.1234268587
4165	0.1234237178
4166	0.1232722194
4167	0.1232687675
4168	0.123253971
4169	0.1232516988
4170	0.1232516481
4171	0.1232231394
4172	0.1232230315
4173	0.1232189242
4174	0.1232189479
4175	0.1232188553
4176	0.12289342
4177	0.1227207109
4178	0.1227207181
4179	0.1226652077
4180	0.1226173546
4181	0.1225986368
4182	0.1225986466
4183	0.1225965708
4184	0.1225924254
4185	0.1225914109
4186	0.1225904823
4187	0.1225904791
4188	0.1225904325
4189	0.1225903673
4190	0.1225722305
4191	0.122572272
4192	0.1225722765
4193	0.122566287
4194	0.1225646417
4195	0.1225646062
4196	0.1225645662
4197	0.1225598126
4198	0.122559842
4199	0.1225598555
4200	0.1225598281
4201	0.1225596305
4202	0.1225596644
4203	0.1225596503
4204	0.1225596694
4205	0.1223943765
4206	0.1223943686
4207	0.1223807818
4208	0.1223607175
4209	0.1223485881
4210	0.1223485781
4211	0.1222246746
4212	0.1222246803
4213	0.1222227611
4214	0.1222227618
4215	0.1222086322
4216	0.122208636
4217	0.1222086242
4218	0.1222044582
4219	0.1222044475
4220	0.1222030964
4221	0.1222030977
4222	0.1222009911
4223	0.1221652002
4224	0.1221632838
4225	0.1220090315
4226	0.122008475
4227	0.1220084854
4228	0.1220084625
4229	0.1220085124
4230	0.122008478
4231	0.1220084911
4232	0.1220059656
4233	0.1219680493
4234	0.1219680378
4235	0.12196801
4236	0.121950582
4237	0.1219463859
4238	0.1219454849
4239	0.1219454817
4240	0.1214182668
4241	0.1213273686
4242	0.1213273666
4243	0.1213114092
4244	0.1213100691
4245	0.1213034501
4246	0.1213028922
4247	0.1213025232
4248	0.1213025081
4249	0.1212999763
4250	0.1212999761
4251	0.1212940134
4252	0.1208537403
4253	0.1208500861
4254	0.1208501053
4255	0.1208385176
4256	0.1208385049
4257	0.1206767666
4258	0.1206766691
4259	0.1206766552
4260	0.1206608403
4261	0.1206608606
4262	0.1206608053
4263	0.1206593832
4264	0.1206142558
4265	0.1206142679
4266	0.1206142777
4267	0.1206010186
4268	0.1206010331
4269	0.120600454
4270	0.1205982208
4271	0.1205982141
4272	0.1205982237
4273	0.1205959219
4274	0.1205959508
4275	0.1205814209
4276	0.1205814329
4277	0.1205814237
4278	0.1205796134
4279	0.1205796475
4280	0.1205795317
4281	0.1205795183
4282	0.1205785144
4283	0.1205785344
4284	0.1203930451
4285	0.1203930502
4286	0.1203821998
4287	0.1203653951
4288	0.1203654078
4289	0.1203612053
4290	0.1203604039
4291	0.1203604081
4292	0.1203572262
4293	0.1203568795
4294	0.1203568611
4295	0.1203568768
4296	0.1201138455
4297	0.1201032837
4298	0.1201032557
4299	0.1201032871
4300	0.1200917444
4301	0.1200917423
4302	0.1200917358
4303	0.1200885066
4304	0.1200883985
4305	0.1200882934
4306	0.1200831843
4307	0.1200820272
4308	0.1200818948
4309	0.1200524056
4310	0.1200524115
4311	0.1200038069
4312	0.120003798
4313	0.1199920898
4314	0.1199893112
4315	0.1199884006
4316	0.1197652595
4317	0.119765305
4318	0.1197651219
4319	0.1197622855
4320	0.119762295
4321	0.1197623535
4322	0.1197623173
4323	0.119679352
4324	0.1196793538
4325	0.1196793288
4326	0.11967932
4327	0.1196784613
4328	0.1196784426
4329	0.1196784196
4330	0.1196775514
4331	0.1196774118
4332	0.1196774111
4333	0.1196774058
4334	0.1196738574
